unitid,applications,admitted,enrolled,acceptance_rate,sat_verbal_25,sat_verbal_75,sat_math_25,sat_math_75,sat_total_25,sat_total_75,act_composite_25,act_composite_75,act_english_25,act_english_75,act_math_25,act_math_75,selectivity_tier,test_policy,financial_aid_policy,gpa_average
169080,4719,3365.0,725.0,0.7130748039838949,530.0,670.0,540.0,670.0,1070.0,1340.0,22.0,30.0,21.0,30.0,20.0,28.0,Less Selective,Required,Need-blind,3.2051722868373296
169248,18102,16474.0,2044.0,0.9100651861672744,490.0,620.0,470.0,590.0,960.0,1210.0,21.0,27.0,20.0,28.0,19.0,27.0,Less Selective,Required,Need-blind,3.139892898972616
169327,593,295.0,91.0,0.4974704890387858,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.7381440216319324
169363,2465,1777.0,298.0,0.7208924949290061,,,,,,,19.0,29.0,15.0,30.0,18.0,26.0,Less Selective,Required,Need-blind,3.368285004169878
169442,1132,1050.0,262.0,0.9275618374558304,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.493765910733973
169479,3869,3755.0,587.0,0.9705350219695011,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.3766411724310044
169655,1396,1391.0,722.0,0.9964183381088825,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.2889732125200055
169716,5750,4608.0,552.0,0.8013913043478261,510.0,630.0,510.0,630.0,1020.0,1260.0,22.0,28.0,21.0,30.0,20.0,27.0,Less Selective,Required,Need-blind,3.0839962143717834
169798,20351,16555.0,1898.0,0.8134735393838141,470.0,600.0,440.0,570.0,910.0,1170.0,18.0,26.0,18.0,26.0,17.0,26.0,Less Selective,Required,Need-blind,3.374169425927573
169910,9548,7694.0,1595.0,0.8058232090490155,450.0,570.0,440.0,550.0,890.0,1120.0,18.0,26.0,16.0,25.0,16.0,25.0,Less Selective,Required,Need-blind,3.488927821663149
169983,1951,1543.0,228.0,0.7908764736032804,520.0,640.0,540.0,670.0,1060.0,1310.0,26.0,29.0,24.0,29.0,23.0,28.0,Less Selective,Required,Need-blind,3.0622144142922982
170000,288,286.0,89.0,0.9930555555555556,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.488193953337668
170037,2011,1472.0,305.0,0.7319741422178021,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.0716377560848147
170082,24297,23008.0,4836.0,0.9469481829032391,480.0,600.0,460.0,590.0,940.0,1190.0,21.0,28.0,20.0,28.0,18.0,27.0,Less Selective,Required,Need-blind,3.2807020553131547
170286,2773,571.0,353.0,0.20591417237648757,670.0,760.0,670.0,750.0,1340.0,1510.0,30.0,33.0,31.0,35.0,27.0,31.0,Highly Selective,Required,Need-blind,3.8782987786137677
170301,5206,3949.0,834.0,0.7585478294275836,550.0,660.0,540.0,650.0,1090.0,1310.0,26.0,31.0,25.0,31.0,24.0,29.0,Less Selective,Required,Need-blind,3.166374860675688
170532,3656,2787.0,370.0,0.762308533916849,610.0,700.0,578.0,673.0,1188.0,1373.0,,,,,,,Less Selective,Required,Need-blind,3.2907324436101986
170639,2473,1682.0,255.0,0.680145572179539,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1212604889630886
170675,2121,1702.0,312.0,0.8024516737388024,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1260735933849757
170806,1655,1538.0,265.0,0.9293051359516616,460.0,560.0,430.0,560.0,890.0,1120.0,,,,,,,Less Selective,Required,Need-blind,3.1733028406549963
170967,490,320.0,142.0,0.6530612244897959,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.57580488518156
170976,87632,15722.0,7466.0,0.17940934818331203,670.0,750.0,680.0,780.0,1350.0,1530.0,31.0,34.0,32.0,35.0,29.0,34.0,Highly Selective,Required,Need-blind,3.8434186417042375
171100,58879,49414.0,9533.0,0.8392465904651913,580.0,670.0,570.0,680.0,1150.0,1350.0,26.0,31.0,26.0,33.0,24.0,30.0,Less Selective,Required,Need-blind,3.50324145934494
171128,12434,10935.0,1463.0,0.8794434614765965,560.0,660.0,560.0,670.0,1120.0,1330.0,25.0,31.0,23.0,31.0,25.0,31.0,Less Selective,Required,Need-blind,3.4398917298769223
171137,12373,7254.0,1157.0,0.5862765699506991,500.0,630.0,490.0,630.0,990.0,1260.0,23.0,30.0,23.0,30.0,23.0,29.0,Less Selective,Required,Need-blind,3.4586226074498247
171146,8870,6105.0,533.0,0.6882750845546787,490.0,620.0,460.0,590.0,950.0,1210.0,17.0,29.0,16.0,33.0,18.0,26.0,Less Selective,Required,Need-blind,3.2012821568678214
171456,6922,4842.0,1551.0,0.6995088124819416,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.4652242737590946
171492,2074,1740.0,341.0,0.8389585342333655,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.506816166298168
171571,12398,8708.0,2236.0,0.7023713502177771,520.0,620.0,475.0,565.0,995.0,1185.0,,,,,,,Less Selective,Required,Need-blind,3.0880466134947517
171599,1417,1376.0,334.0,0.9710656316160904,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.2799696440813113
171881,195,66.0,37.0,0.3384615384615385,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.7122842534117115
172051,10222,7450.0,1292.0,0.7288201917432988,480.0,590.0,460.0,570.0,940.0,1160.0,19.0,25.0,17.0,24.0,17.0,24.0,Less Selective,Required,Need-blind,3.1364075458601057
172264,1809,1204.0,294.0,0.6655610834715312,440.0,570.0,450.0,570.0,890.0,1140.0,16.0,20.0,15.0,20.0,16.0,22.0,Less Selective,Required,Need-blind,3.5370962078562305
172334,3145,1174.0,206.0,0.37329093799682034,470.0,595.0,465.0,570.0,935.0,1165.0,17.0,25.0,17.0,24.0,19.0,24.0,Selective,Required,Need-blind,3.645916244140387
172644,15190,12461.0,2988.0,0.8203423304805794,530.0,640.0,510.0,620.0,1040.0,1260.0,21.0,28.0,21.0,30.0,18.0,27.0,Less Selective,Required,Need-blind,3.3394146999770804
172699,20100,17020.0,2472.0,0.8467661691542289,500.0,620.0,490.0,600.0,990.0,1220.0,20.0,27.0,18.0,26.0,20.0,26.0,Less Selective,Required,Need-blind,3.581432610491934
173045,4337,3319.0,684.0,0.7652755360848513,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.4393737238636954
173124,2860,2021.0,480.0,0.7066433566433566,,,,,,,18.0,23.0,15.0,22.0,17.0,24.0,Less Selective,Required,Need-blind,3.5347326322004227
173142,881,449.0,190.0,0.5096481271282634,450.0,630.0,550.0,630.0,1000.0,1260.0,21.0,26.0,18.0,25.0,19.0,26.0,Less Selective,Required,Need-blind,3.372203951687436
173160,1642,1494.0,430.0,0.9098660170523751,520.0,625.0,545.0,615.0,1065.0,1240.0,23.0,29.0,21.0,30.0,21.0,28.0,Less Selective,Required,Need-blind,3.216936983039954
173258,6464,1440.0,538.0,0.22277227722772278,710.0,760.0,720.0,790.0,1430.0,1550.0,32.0,34.0,33.0,35.0,29.0,34.0,Highly Selective,Required,Need-blind,3.7365593865048616
173300,4434,2796.0,438.0,0.6305818673883626,560.0,730.0,600.0,690.0,1160.0,1420.0,21.0,28.0,20.0,27.0,20.0,27.0,Less Selective,Required,Need-blind,3.453604526535645
173328,2730,2044.0,377.0,0.7487179487179487,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.2280944688430013
173452,218,180.0,150.0,0.8256880733944955,538.0,653.0,540.0,603.0,1078.0,1256.0,22.0,27.0,20.0,28.0,21.0,27.0,Less Selective,Required,Need-blind,3.4503177698602236
173647,4450,2750.0,499.0,0.6179775280898876,,,,,,,25.0,31.0,23.0,32.0,24.0,29.0,Less Selective,Required,Need-blind,3.2837230631799805
173665,3185,2861.0,395.0,0.8982731554160126,593.0,695.0,553.0,698.0,1146.0,1393.0,20.0,28.0,20.0,28.0,19.0,26.0,Less Selective,Required,Need-blind,3.234880381936834
173902,8099,2285.0,518.0,0.28213359674033833,680.0,750.0,670.0,760.0,1350.0,1510.0,30.0,33.0,30.0,35.0,26.0,32.0,Selective,Required,Need-blind,3.523039640108303
173920,8974,8196.0,2407.0,0.9133051036327168,,,,,,,22.0,25.0,20.0,24.0,20.0,25.0,Less Selective,Required,Need-blind,3.4081504793111805
173957,124,48.0,45.0,0.3870967741935484,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.571023052868189
174020,542,523.0,158.0,0.9649446494464945,,,,,,,16.0,23.0,14.0,23.0,16.0,24.0,Less Selective,Required,Need-blind,3.41884838847218
174066,39863,30705.0,6736.0,0.7702631512931791,640.0,720.0,670.0,760.0,1310.0,1480.0,27.0,31.0,25.0,33.0,25.0,31.0,Less Selective,Required,Need-blind,3.184752340729376
174075,1886,1101.0,224.0,0.5837751855779427,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.3414720848513935
174127,885,428.0,169.0,0.48361581920903957,570.0,750.0,540.0,680.0,1110.0,1430.0,20.0,24.0,20.0,25.0,16.0,22.0,Selective,Required,Need-blind,3.6207902173651343
174154,178,167.0,115.0,0.9382022471910112,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.4073631161442313
174233,9502,7768.0,1821.0,0.8175121027152179,578.0,670.0,550.0,665.0,1128.0,1335.0,23.0,28.0,21.0,27.0,22.0,27.0,Less Selective,Required,Need-blind,3.427574870400797
174251,3477,2450.0,273.0,0.7046304285303423,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.2949755391293896
174358,4654,2449.0,606.0,0.5262140094542329,,,,,,,19.0,24.0,16.0,23.0,17.0,25.0,Less Selective,Required,Need-blind,3.532718492730256
174437,621,564.0,222.0,0.9082125603864735,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1110754707879433
174491,1194,1097.0,364.0,0.9187604690117253,488.0,630.0,493.0,663.0,981.0,1293.0,22.0,29.0,21.0,31.0,21.0,28.0,Less Selective,Required,Need-blind,3.010838854558945
174747,1852,1692.0,379.0,0.9136069114470843,470.0,610.0,480.0,610.0,950.0,1220.0,21.0,27.0,20.0,27.0,20.0,26.0,Less Selective,Required,Need-blind,3.3045963845420614
174783,5026,4772.0,897.0,0.9494627934739356,470.0,620.0,500.0,660.0,970.0,1280.0,18.0,25.0,16.0,24.0,17.0,25.0,Less Selective,Required,Need-blind,3.432833687500712
174792,1597,1445.0,365.0,0.9048215403882279,575.0,635.0,570.0,645.0,1145.0,1280.0,22.0,28.0,19.0,26.0,21.0,27.0,Less Selective,Required,Need-blind,3.5811391141016284
174817,1350,1199.0,272.0,0.8881481481481481,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.0933001195280023
174844,5956,3106.0,825.0,0.5214909335124245,640.0,740.0,620.0,730.0,1260.0,1470.0,28.0,32.0,27.0,34.0,25.0,31.0,Less Selective,Required,Need-blind,3.108999838437301
174862,1054,662.0,205.0,0.6280834914611005,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.456982627476875
174899,1608,1508.0,349.0,0.9378109452736318,,,,,,,21.0,27.0,21.0,26.0,21.0,27.0,Less Selective,Required,Need-blind,3.076156806889908
174914,8813,7486.0,1681.0,0.8494269828662203,610.0,708.0,613.0,708.0,1223.0,1416.0,25.0,30.0,23.0,31.0,24.0,29.0,Less Selective,Required,Need-blind,3.2484375580184643
175005,1703,1602.0,377.0,0.9406928948913682,,,,,,,20.0,26.0,19.0,27.0,19.0,25.0,Less Selective,Required,Need-blind,3.4330759079050996
175078,2630,1813.0,368.0,0.6893536121673004,,,,,,,17.0,23.0,15.0,22.0,16.0,24.0,Less Selective,Required,Need-blind,3.1496170302141695
175227,587,578.0,380.0,0.9846678023850085,,,,,,,17.0,23.0,15.0,22.0,17.0,24.0,Less Selective,Required,Need-blind,3.58002159323625
175272,6159,4220.0,1162.0,0.6851761649618444,510.0,610.0,470.0,640.0,980.0,1250.0,19.0,25.0,18.0,24.0,18.0,25.0,Less Selective,Required,Need-blind,3.094340154551435
175342,7511,1852.0,505.0,0.24657169484755692,430.0,495.0,420.0,503.0,850.0,998.0,15.0,24.0,14.0,25.0,12.0,23.0,Highly Selective,Required,Need-blind,3.7652542393721062
175421,2156,1148.0,251.0,0.5324675324675324,,,,,,,18.0,23.0,19.0,24.0,16.0,21.0,Less Selective,Required,Need-blind,3.311766674844781
175430,191,191.0,109.0,1.0,450.0,500.0,500.0,570.0,950.0,1070.0,18.0,22.0,17.0,23.0,17.0,22.0,Less Selective,Required,Need-blind,3.0986585400354
175616,1242,1238.0,218.0,0.9967793880837359,480.0,600.0,460.0,590.0,940.0,1190.0,17.0,24.0,16.0,24.0,16.0,24.0,Less Selective,Required,Need-blind,3.2209797065939547
175856,14141,12873.0,978.0,0.9103316597128915,440.0,550.0,410.0,530.0,850.0,1080.0,15.0,20.0,14.0,21.0,15.0,18.0,Less Selective,Required,Need-blind,3.5478973984959032
175980,2058,1009.0,153.0,0.4902818270165209,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.5881109098387527
176017,27837,27218.0,5237.0,0.9777634084132629,510.0,610.0,510.0,600.0,1020.0,1210.0,21.0,29.0,21.0,30.0,20.0,27.0,Less Selective,Required,Need-blind,3.1500708620734392
176035,553,553.0,159.0,1.0,,,,,,,18.0,23.0,17.0,23.0,16.0,22.0,Less Selective,Required,Need-blind,3.4491191743009915
176044,3411,1745.0,331.0,0.5115801817648783,,,,,,,14.0,18.0,11.0,18.0,14.0,17.0,Less Selective,Required,Need-blind,3.2994563251329745
176053,3315,1620.0,674.0,0.48868778280542985,,,,,,,19.0,26.0,19.0,27.0,17.0,25.0,Selective,Required,Need-blind,3.501906547267906
176080,20877,15934.0,3751.0,0.7632322651721991,570.0,690.0,540.0,720.0,1110.0,1410.0,21.0,29.0,21.0,30.0,19.0,27.0,Less Selective,Required,Need-blind,3.177458907592583
176318,1715,595.0,103.0,0.3469387755102041,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.715600513269477
176372,8818,8763.0,1733.0,0.9937627579950102,,,,,,,19.0,27.0,18.0,27.0,17.0,25.0,Less Selective,Required,Need-blind,3.2545906099010886
176406,1976,1051.0,129.0,0.5318825910931174,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1344037202513
176479,571,331.0,204.0,0.5796847635726795,460.0,620.0,420.0,580.0,880.0,1200.0,20.0,27.0,19.0,28.0,17.0,25.0,Less Selective,Required,Need-blind,3.598210442336956
176628,2862,1704.0,397.0,0.5953878406708596,400.0,490.0,400.0,510.0,800.0,1000.0,15.0,21.0,14.0,21.0,15.0,20.0,Less Selective,Required,Need-blind,3.5213804279944556
176789,110,78.0,27.0,0.7090909090909091,480.0,620.0,430.0,580.0,910.0,1200.0,16.0,23.0,14.0,21.0,15.0,21.0,Less Selective,Required,Need-blind,3.5956603212905884
176947,1149,1010.0,237.0,0.8790252393385553,488.0,553.0,553.0,585.0,1041.0,1138.0,19.0,24.0,17.0,23.0,17.0,24.0,Less Selective,Required,Need-blind,3.2169865473189243
176965,4966,3407.0,1061.0,0.6860652436568667,,,,,,,18.0,24.0,16.0,24.0,17.0,24.0,Less Selective,Required,Need-blind,3.3053847366155287
177117,567,376.0,66.0,0.6631393298059964,,,,,,,14.0,24.0,15.0,25.0,15.0,19.0,Less Selective,Required,Need-blind,3.4194543087389855
177144,1351,1324.0,250.0,0.9800148038490007,,,,,,,18.0,21.0,14.0,20.0,16.0,20.0,Less Selective,Required,Need-blind,3.0817511310738586
177214,2621,1543.0,336.0,0.5887066005341473,540.0,650.0,510.0,660.0,1050.0,1310.0,23.0,28.0,21.0,28.0,20.0,27.0,Less Selective,Required,Need-blind,3.461250003226929
177339,1166,808.0,330.0,0.692967409948542,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.5217664383268117
177418,1067,1014.0,160.0,0.950328022492971,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.381625619992068
177542,366,215.0,66.0,0.587431693989071,,,,,,,17.0,25.0,16.0,24.0,14.0,22.0,Less Selective,Required,Need-blind,3.573429242089529
177746,1097,662.0,240.0,0.6034639927073838,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.586014786282443
177968,6743,4441.0,891.0,0.6586089277769539,,,,,,,19.0,24.0,17.0,24.0,17.0,24.0,Less Selective,Required,Need-blind,3.219168775734273
178059,3916,3669.0,847.0,0.9369254341164454,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.4330748018598687
178208,141,133.0,84.0,0.9432624113475178,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.3573821602011513
178244,1195,766.0,264.0,0.6410041841004184,470.0,560.0,440.0,610.0,910.0,1170.0,14.0,19.0,12.0,19.0,14.0,17.0,Less Selective,Required,Need-blind,3.1702161295645603
178341,2302,2243.0,579.0,0.974370112945265,500.0,600.0,500.0,570.0,1000.0,1170.0,18.0,24.0,17.0,23.0,16.0,23.0,Less Selective,Required,Need-blind,3.534460302151216
178369,2230,1175.0,422.0,0.5269058295964125,450.0,560.0,470.0,580.0,920.0,1140.0,16.0,22.0,15.0,21.0,15.0,21.0,Less Selective,Required,Need-blind,3.3701953342218935
178396,21669,16690.0,5139.0,0.7702247450274586,580.0,670.0,570.0,660.0,1150.0,1330.0,23.0,29.0,22.0,30.0,21.0,28.0,Less Selective,Required,Need-blind,3.3608516469173546
178402,5802,4351.0,1289.0,0.7499138228197173,570.0,750.0,580.0,790.0,1150.0,1540.0,21.0,29.0,20.0,30.0,18.0,27.0,Less Selective,Required,Need-blind,3.5554405168524355
178411,8181,5978.0,1196.0,0.7307175161960641,560.0,670.0,590.0,708.0,1150.0,1378.0,25.0,31.0,22.0,31.0,25.0,30.0,Less Selective,Required,Need-blind,3.0356393119530454
178420,4627,2645.0,464.0,0.5716446941862978,500.0,620.0,530.0,600.0,1030.0,1220.0,20.0,27.0,19.0,27.0,18.0,26.0,Less Selective,Required,Need-blind,3.47017161879265
178615,3263,2609.0,645.0,0.7995709469813056,573.0,648.0,553.0,670.0,1126.0,1318.0,23.0,29.0,22.0,30.0,20.0,27.0,Less Selective,Required,Need-blind,3.5033108873316774
178624,6834,5871.0,1035.0,0.8590869183494293,480.0,600.0,490.0,600.0,970.0,1200.0,18.0,23.0,16.0,23.0,16.0,23.0,Less Selective,Required,Need-blind,3.490287905746954
178679,277,272.0,146.0,0.9819494584837545,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.485133467878339
178697,2495,371.0,256.0,0.14869739478957916,545.0,660.0,518.0,645.0,1063.0,1305.0,20.0,25.0,20.0,25.0,18.0,24.0,Highly Selective,Required,Need-blind,3.84216626977263
179043,2627,1814.0,339.0,0.6905215074229158,553.0,638.0,563.0,608.0,1116.0,1246.0,22.0,27.0,21.0,27.0,21.0,27.0,Less Selective,Required,Need-blind,3.51270275524622
179159,15377,12527.0,1775.0,0.8146582558366391,610.0,710.0,600.0,720.0,1210.0,1430.0,26.0,31.0,25.0,34.0,25.0,30.0,Less Selective,Required,Need-blind,3.056667415845262
179265,1158,870.0,117.0,0.7512953367875648,530.0,660.0,520.0,610.0,1050.0,1270.0,21.0,28.0,20.0,27.0,20.0,26.0,Less Selective,Required,Need-blind,3.2771490997600994
179326,1057,1054.0,270.0,0.9971617786187322,500.0,600.0,460.0,600.0,960.0,1200.0,18.0,24.0,17.0,25.0,17.0,24.0,Less Selective,Required,Need-blind,3.42791983211373
179548,414,379.0,74.0,0.9154589371980676,610.0,650.0,520.0,620.0,1130.0,1270.0,16.0,23.0,15.0,24.0,15.0,21.0,Less Selective,Required,Need-blind,3.4881309532706686
179557,7462,5858.0,1287.0,0.7850442240686143,470.0,550.0,380.0,480.0,850.0,1030.0,16.0,21.0,14.0,20.0,15.0,18.0,Less Selective,Required,Need-blind,3.1296787799756096
179566,11901,10836.0,2841.0,0.9105117217040585,490.0,620.0,500.0,600.0,990.0,1220.0,19.0,25.0,18.0,26.0,17.0,25.0,Less Selective,Required,Need-blind,3.179508060621064
179867,32240,3855.0,1828.0,0.11957196029776675,730.0,770.0,770.0,800.0,1500.0,1570.0,33.0,35.0,34.0,35.0,31.0,35.0,Highly Selective,Required,Need-blind,3.7900484943453114
179894,5341,3097.0,452.0,0.5798539599325969,518.0,643.0,488.0,590.0,1006.0,1233.0,20.0,28.0,20.0,28.0,17.0,25.0,Less Selective,Required,Need-blind,3.0213603037562455
179946,2279,1768.0,160.0,0.7757788503729706,410.0,580.0,470.0,540.0,880.0,1120.0,18.0,23.0,16.0,23.0,17.0,23.0,Less Selective,Required,Need-blind,3.158548047791819
179955,2132,731.0,229.0,0.3428705440900563,490.0,570.0,470.0,550.0,960.0,1120.0,19.0,25.0,17.0,25.0,17.0,25.0,Selective,Required,Need-blind,3.6391611762884186
179964,1133,844.0,232.0,0.7449249779346867,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.138823906264146
180106,1787,1298.0,273.0,0.7263570229434807,540.0,660.0,540.0,670.0,1080.0,1330.0,24.0,29.0,22.0,28.0,21.0,26.0,Less Selective,Required,Need-blind,3.111255685852728
180258,324,208.0,116.0,0.6419753086419753,445.0,580.0,400.0,555.0,845.0,1135.0,16.0,24.0,14.0,22.0,16.0,24.0,Less Selective,Required,Need-blind,3.085155452492168
180416,1623,1459.0,294.0,0.8989525569932224,520.0,620.0,540.0,630.0,1060.0,1250.0,18.0,25.0,18.0,23.0,18.0,26.0,Less Selective,Required,Need-blind,3.2661175313258735
180461,21975,19081.0,3634.0,0.8683048919226394,530.0,640.0,530.0,630.0,1060.0,1270.0,20.0,27.0,19.0,26.0,19.0,26.0,Less Selective,Required,Need-blind,3.0937293351054693
180489,9464,9048.0,1652.0,0.9560439560439561,,,,,,,23.0,28.0,,,,,Less Selective,Required,Need-blind,3.269585923265417
180595,1471,1072.0,211.0,0.7287559483344663,520.0,620.0,470.0,620.0,990.0,1240.0,19.0,24.0,18.0,24.0,17.0,24.0,Less Selective,Required,Need-blind,3.4808760735428184
180692,793,789.0,300.0,0.9949558638083228,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.2141736060329937
180878,151,95.0,64.0,0.6291390728476821,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.028623583922206
180984,1587,1429.0,381.0,0.9004410838059231,530.0,625.0,510.0,610.0,1040.0,1235.0,19.0,26.0,18.0,28.0,18.0,26.0,Less Selective,Required,Need-blind,3.029215235832306
181002,7248,5241.0,1044.0,0.7230960264900662,610.0,700.0,600.0,700.0,1210.0,1400.0,24.0,30.0,23.0,32.0,23.0,29.0,Less Selective,Required,Need-blind,3.41397568640688
181020,1289,1154.0,246.0,0.8952676493405741,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.527458879786531
181127,2257,1577.0,323.0,0.6987151085511741,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1115771003017554
181215,7253,6222.0,910.0,0.8578519233420654,480.0,590.0,490.0,560.0,970.0,1150.0,18.0,25.0,17.0,24.0,17.0,25.0,Less Selective,Required,Need-blind,3.4162365653085294
181297,111,98.0,55.0,0.8828828828828829,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.446813546283116
181330,1436,961.0,283.0,0.6692200557103064,430.0,550.0,463.0,560.0,893.0,1110.0,18.0,24.0,15.0,23.0,16.0,24.0,Less Selective,Required,Need-blind,3.5004449910776376
181394,9889,8594.0,2156.0,0.8690464152088179,,,,,,,18.0,26.0,17.0,26.0,17.0,25.0,Less Selective,Required,Need-blind,3.480254501864164
181446,2295,1922.0,440.0,0.8374727668845315,500.0,610.0,520.0,600.0,1020.0,1210.0,22.0,27.0,21.0,28.0,20.0,26.0,Less Selective,Required,Need-blind,3.3806272821170773
181464,18354,14146.0,4699.0,0.7707311757655007,550.0,660.0,540.0,670.0,1090.0,1330.0,22.0,28.0,21.0,28.0,21.0,27.0,Less Selective,Required,Need-blind,3.320192029360681
181604,430,189.0,89.0,0.43953488372093025,,,,,,,18.0,24.0,16.0,26.0,16.0,23.0,Selective,Required,Need-blind,3.548916033775813
181738,936,935.0,91.0,0.9989316239316239,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.2385410432706667
181853,506,241.0,114.0,0.4762845849802372,430.0,520.0,415.0,540.0,845.0,1060.0,16.0,23.0,13.0,22.0,16.0,22.0,Selective,Required,Need-blind,3.6714871541601717
182281,12232,11774.0,4583.0,0.9625572269457161,500.0,620.0,480.0,610.0,980.0,1230.0,18.0,24.0,17.0,24.0,16.0,24.0,Less Selective,Required,Need-blind,3.3561292294851692
